477 | 000000014001038B | 41:01C9                  | add r9d,ecx                             | r9: 4765113D-> 4765114B rflags: 282-> 216         |                                                   |
478 | 000000014001038E | 83F9 10                  | cmp ecx,10                              | rflags: 216-> 283                                 |                                                   |
479 | 0000000140010391 | 75 17                    | jne consoleapplication1_protected - 副本. |                                                   |                                                   |
47A | 00000001400103AA | C1E1 03                  | shl ecx,3                               | rcx: E-> 70 rflags: 283-> 202                     |                                                   |
47B | 00000001400103AD | 49:BB 270C014001000000   | mov r11,consoleapplication1_protected - | r11: 206-> 140010C27                              |                                                   | r11:"愾S"
47C | 00000001400103B7 | 49:01CB                  | add r11,rcx                             | r11: 140010C27-> 140010C97                        |                                                   | r11:"愾S"
47D | 00000001400103BA | 49:8B0B                  | mov rcx,qword ptr ds:[r11]              | rcx: 70-> 3F646C72                                | 0000000140010C97: 3F646C72-> 3F646C72             | r11:"愾S"
47E | 00000001400103BD | 49:83EF 08               | sub r15,8                               | r15: 15FC78-> 15FC70                              |                                                   |
47F | 00000001400103C1 | 49:890F                  | mov qword ptr ds:[r15],rcx              |                                                   | 000000000015FC70: 38-> 3F646C72                   |
480 | 00000001400103C4 | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: 3F646C72-> FFFFFF8F                          | 000000014001164F: 4FFFFFF8F-> 4FFFFFF8F           |
481 | 00000001400103C7 | 49:83C2 04               | add r10,4                               | r10: 14001164F-> 140011653 rflags: 202-> 216      |                                                   |
482 | 00000001400103CB | 44:29C9                  | sub ecx,r9d                             | rcx: FFFFFF8F-> B89AEE44 rflags: 216-> 286        |                                                   |
483 | 00000001400103CE | 44:31C9                  | xor ecx,r9d                             | rcx: B89AEE44-> FFFFFF0F                          |                                                   |
484 | 00000001400103D1 | F7D1                     | not ecx                                 | rcx: FFFFFF0F-> F0                                |                                                   |
485 | 00000001400103D3 | 41:01C9                  | add r9d,ecx                             | r9: 4765114B-> 4765123B rflags: 286-> 202         |                                                   |
486 | 00000001400103D6 | FF24CB                   | jmp qword ptr ds:[rbx+rcx*8]            |                                                   | 000000014001142F: 14001037C-> 14001037C           |
487 | 000000014001037C | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: F0-> 4                                       | 0000000140011653: 3B00000004-> 3B00000004         |
488 | 000000014001037F | 49:83C2 04               | add r10,4                               | r10: 140011653-> 140011657                        |                                                   |
489 | 0000000140010383 | 44:29C9                  | sub ecx,r9d                             | rcx: 4-> B89AEDC9 rflags: 202-> 297               |                                                   |
48A | 0000000140010386 | 44:31C9                  | xor ecx,r9d                             | rcx: B89AEDC9-> FFFFFFF2 rflags: 297-> 282        |                                                   |
48B | 0000000140010389 | F7D1                     | not ecx                                 | rcx: FFFFFFF2-> D                                 |                                                   |
48C | 000000014001038B | 41:01C9                  | add r9d,ecx                             | r9: 4765123B-> 47651248 rflags: 282-> 216         |                                                   |
48D | 000000014001038E | 83F9 10                  | cmp ecx,10                              | rflags: 216-> 283                                 |                                                   |
48E | 0000000140010391 | 75 17                    | jne consoleapplication1_protected - 副本. |                                                   |                                                   |
48F | 00000001400103AA | C1E1 03                  | shl ecx,3                               | rcx: D-> 68 rflags: 283-> 202                     |                                                   |
490 | 00000001400103AD | 49:BB 270C014001000000   | mov r11,consoleapplication1_protected - | r11: 140010C97-> 140010C27                        |                                                   | r11:"愾S"
491 | 00000001400103B7 | 49:01CB                  | add r11,rcx                             | r11: 140010C27-> 140010C8F                        |                                                   | r11:"愾S"
492 | 00000001400103BA | 49:8B0B                  | mov rcx,qword ptr ds:[r11]              | rcx: 68-> 4245445B00000000                        | 0000000140010C8F: 4245445B00000000-> 4245445B0000 | r11:"愾S"
493 | 00000001400103BD | 49:83EF 08               | sub r15,8                               | r15: 15FC70-> 15FC68 rflags: 202-> 212            |                                                   |
494 | 00000001400103C1 | 49:890F                  | mov qword ptr ds:[r15],rcx              |                                                   | 000000000015FC68: 3F646C72-> 4245445B00000000     |
495 | 00000001400103C4 | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: 4245445B00000000-> 3B                        | 0000000140011657: 90000003B-> 90000003B           |
496 | 00000001400103C7 | 49:83C2 04               | add r10,4                               | r10: 140011657-> 14001165B rflags: 212-> 202      |                                                   |
497 | 00000001400103CB | 44:29C9                  | sub ecx,r9d                             | rcx: 3B-> B89AEDF3 rflags: 202-> 287              |                                                   |
498 | 00000001400103CE | 44:31C9                  | xor ecx,r9d                             | rcx: B89AEDF3-> FFFFFFBB rflags: 287-> 286        |                                                   |
499 | 00000001400103D1 | F7D1                     | not ecx                                 | rcx: FFFFFFBB-> 44                                |                                                   |
49A | 00000001400103D3 | 41:01C9                  | add r9d,ecx                             | r9: 47651248-> 4765128C rflags: 286-> 202         |                                                   |
49B | 00000001400103D6 | FF24CB                   | jmp qword ptr ds:[rbx+rcx*8]            |                                                   | 0000000140010ECF: 1400103D9-> 1400103D9           |
49C | 00000001400103D9 | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: 44-> 9                                       | 000000014001165B: FFFFFFBB00000009-> FFFFFFBB0000 |
49D | 00000001400103DC | 49:83C2 04               | add r10,4                               | r10: 14001165B-> 14001165F rflags: 202-> 206      |                                                   |
49E | 00000001400103E0 | 44:29C9                  | sub ecx,r9d                             | rcx: 9-> B89AED7D rflags: 206-> 297               |                                                   |
49F | 00000001400103E3 | 44:31C9                  | xor ecx,r9d                             | rcx: B89AED7D-> FFFFFFF1 rflags: 297-> 282        |                                                   |
4A0 | 00000001400103E6 | F7D1                     | not ecx                                 | rcx: FFFFFFF1-> E                                 |                                                   |
4A1 | 00000001400103E8 | 41:01C9                  | add r9d,ecx                             | r9: 4765128C-> 4765129A rflags: 282-> 216         |                                                   |
4A2 | 00000001400103EB | 4D:8B1F                  | mov r11,qword ptr ds:[r15]              | r11: 140010C8F-> 4245445B00000000                 | 000000000015FC68: 4245445B00000000-> 4245445B0000 | r11:"愾S"
4A3 | 00000001400103EE | 49:83C7 08               | add r15,8                               | r15: 15FC68-> 15FC70 rflags: 216-> 212            |                                                   |
4A4 | 00000001400103F2 | 83F9 10                  | cmp ecx,10                              | rflags: 212-> 283                                 |                                                   |
4A5 | 00000001400103F5 | 75 17                    | jne consoleapplication1_protected - 副本. |                                                   |                                                   |
4A6 | 000000014001040E | C1E1 03                  | shl ecx,3                               | rcx: E-> 70 rflags: 283-> 202                     |                                                   |
4A7 | 0000000140010411 | 41:53                    | push r11                                | rsp: 15DD10-> 15DD08                              | 000000000015DD08: 0-> 4245445B00000000            | r11:"愾S"
4A8 | 0000000140010413 | 49:BB 270C014001000000   | mov r11,consoleapplication1_protected - | r11: 4245445B00000000-> 140010C27                 |                                                   | r11:"愾S"
4A9 | 000000014001041D | 49:01CB                  | add r11,rcx                             | r11: 140010C27-> 140010C97                        |                                                   | r11:"愾S"
4AA | 0000000140010420 | 59                       | pop rcx                                 | rcx: 70-> 4245445B00000000 rsp: 15DD08-> 15DD10   | 000000000015DD08: 4245445B00000000-> 4245445B0000 |
4AB | 0000000140010421 | 49:890B                  | mov qword ptr ds:[r11],rcx              |                                                   | 0000000140010C97: 3F646C72-> 4245445B00000000     | r11:"愾S"
4AC | 0000000140010424 | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: 4245445B00000000-> FFFFFFBB                  | 000000014001165F: AFFFFFFBB-> AFFFFFFBB           |
4AD | 0000000140010427 | 49:83C2 04               | add r10,4                               | r10: 14001165F-> 140011663 rflags: 202-> 216      |                                                   |
4AE | 000000014001042B | 44:29C9                  | sub ecx,r9d                             | rcx: FFFFFFBB-> B89AED21 rflags: 216-> 286        |                                                   |
4AF | 000000014001042E | 44:31C9                  | xor ecx,r9d                             | rcx: B89AED21-> FFFFFFBB                          |                                                   |
4B0 | 0000000140010431 | F7D1                     | not ecx                                 | rcx: FFFFFFBB-> 44                                |                                                   |
4B1 | 0000000140010433 | 41:01C9                  | add r9d,ecx                             | r9: 4765129A-> 476512DE rflags: 286-> 206         |                                                   |
4B2 | 0000000140010436 | FF24CB                   | jmp qword ptr ds:[rbx+rcx*8]            |                                                   | 0000000140010ECF: 1400103D9-> 1400103D9           |
4B3 | 00000001400103D9 | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: 44-> A                                       | 0000000140011663: 320000000A-> 320000000A         |
4B4 | 00000001400103DC | 49:83C2 04               | add r10,4                               | r10: 140011663-> 140011667 rflags: 206-> 202      |                                                   |
4B5 | 00000001400103E0 | 44:29C9                  | sub ecx,r9d                             | rcx: A-> B89AED2C rflags: 202-> 293               |                                                   |
4B6 | 00000001400103E3 | 44:31C9                  | xor ecx,r9d                             | rcx: B89AED2C-> FFFFFFF2 rflags: 293-> 282        |                                                   |
4B7 | 00000001400103E6 | F7D1                     | not ecx                                 | rcx: FFFFFFF2-> D                                 |                                                   |
4B8 | 00000001400103E8 | 41:01C9                  | add r9d,ecx                             | r9: 476512DE-> 476512EB rflags: 282-> 216         |                                                   |
4B9 | 00000001400103EB | 4D:8B1F                  | mov r11,qword ptr ds:[r15]              | r11: 140010C97-> 3F646C72                         | 000000000015FC70: 3F646C72-> 3F646C72             | r11:"愾S"
4BA | 00000001400103EE | 49:83C7 08               | add r15,8                               | r15: 15FC70-> 15FC78 rflags: 216-> 206            |                                                   |
4BB | 00000001400103F2 | 83F9 10                  | cmp ecx,10                              | rflags: 206-> 283                                 |                                                   |
4BC | 00000001400103F5 | 75 17                    | jne consoleapplication1_protected - 副本. |                                                   |                                                   |
4BD | 000000014001040E | C1E1 03                  | shl ecx,3                               | rcx: D-> 68 rflags: 283-> 202                     |                                                   |
4BE | 0000000140010411 | 41:53                    | push r11                                | rsp: 15DD10-> 15DD08                              | 000000000015DD08: 0-> 3F646C72                    | r11:"愾S"
4BF | 0000000140010413 | 49:BB 270C014001000000   | mov r11,consoleapplication1_protected - | r11: 3F646C72-> 140010C27                         |                                                   | r11:"愾S"
4C0 | 000000014001041D | 49:01CB                  | add r11,rcx                             | r11: 140010C27-> 140010C8F                        |                                                   | r11:"愾S"
4C1 | 0000000140010420 | 59                       | pop rcx                                 | rcx: 68-> 3F646C72 rsp: 15DD08-> 15DD10           | 000000000015DD08: 3F646C72-> 3F646C72             |
4C2 | 0000000140010421 | 49:890B                  | mov qword ptr ds:[r11],rcx              |                                                   | 0000000140010C8F: 4245445B00000000-> 3F646C72     | r11:"愾S"
4C3 | 0000000140010424 | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: 3F646C72-> 32                                | 0000000140011667: FFFFFF7700000032-> FFFFFF770000 |
4C4 | 0000000140010427 | 49:83C2 04               | add r10,4                               | r10: 140011667-> 14001166B                        |                                                   |
4C5 | 000000014001042B | 44:29C9                  | sub ecx,r9d                             | rcx: 32-> B89AED47 rflags: 202-> 297              |                                                   |
4C6 | 000000014001042E | 44:31C9                  | xor ecx,r9d                             | rcx: B89AED47-> FFFFFFAC rflags: 297-> 286        |                                                   |
4C7 | 0000000140010431 | F7D1                     | not ecx                                 | rcx: FFFFFFAC-> 53                                |                                                   |
4C8 | 0000000140010433 | 41:01C9                  | add r9d,ecx                             | r9: 476512EB-> 4765133E rflags: 286-> 202         |                                                   |
4C9 | 0000000140010436 | FF24CB                   | jmp qword ptr ds:[rbx+rcx*8]            |                                                   | 0000000140010F47: 140010AA0-> 140010AA0           |
4CA | 0000000140010AA0 | 49:8B0F                  | mov rcx,qword ptr ds:[r15]              | rcx: 53-> 15FE48                                  | 000000000015FC78: 15FE48-> 15FE48                 |
4CB | 0000000140010AA3 | 49:83C7 08               | add r15,8                               | r15: 15FC78-> 15FC80 rflags: 202-> 212            |                                                   |
4CC | 0000000140010AA7 | 4D:8B1F                  | mov r11,qword ptr ds:[r15]              | r11: 140010C8F-> 4245445B00000000                 | 000000000015FC80: 4245445B00000000-> 4245445B0000 | r11:"愾S"
4CD | 0000000140010AAA | 49:83C7 08               | add r15,8                               | r15: 15FC80-> 15FC88 rflags: 212-> 206            |                                                   |
4CE | 0000000140010AAE | 4C:8919                  | mov qword ptr ds:[rcx],r11              |                                                   | 000000000015FE48: 21646C7240005B70-> 4245445B0000 | r11:"愾S"
4CF | 0000000140010AB1 | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: 15FE48-> FFFFFF77                            | 000000014001166B: 3FFF7D9FFFFFFF77-> 3FFF7D9FFFFF |
4D0 | 0000000140010AB4 | 49:83C2 04               | add r10,4                               | r10: 14001166B-> 14001166F                        |                                                   |
4D1 | 0000000140010AB8 | 44:29C9                  | sub ecx,r9d                             | rcx: FFFFFF77-> B89AEC39 rflags: 206-> 296        |                                                   |
4D2 | 0000000140010ABB | 44:31C9                  | xor ecx,r9d                             | rcx: B89AEC39-> FFFFFF07 rflags: 296-> 282        |                                                   |
4D3 | 0000000140010ABE | F7D1                     | not ecx                                 | rcx: FFFFFF07-> F8                                |                                                   |
4D4 | 0000000140010AC0 | 41:01C9                  | add r9d,ecx                             | r9: 4765133E-> 47651436 rflags: 282-> 216         |                                                   |
4D5 | 0000000140010AC3 | FF24CB                   | jmp qword ptr ds:[rbx+rcx*8]            |                                                   | 000000014001146F: 140010334-> 140010334           |
4D6 | 0000000140010334 | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: F8-> 3FFF7D9F                                | 000000014001166F: FFFFFFFE3FFF7D9F-> FFFFFFFE3FFF |
4D7 | 0000000140010337 | 49:83C2 04               | add r10,4                               | r10: 14001166F-> 140011673 rflags: 216-> 212      |                                                   |
4D8 | 000000014001033B | 44:29C9                  | sub ecx,r9d                             | rcx: 3FFF7D9F-> F89A6969 rflags: 212-> 287        |                                                   |
4D9 | 000000014001033E | 44:31C9                  | xor ecx,r9d                             | rcx: F89A6969-> BFFF7D5F rflags: 287-> 286        |                                                   |
4DA | 0000000140010341 | F7D1                     | not ecx                                 | rcx: BFFF7D5F-> 400082A0                          |                                                   |
4DB | 0000000140010343 | 41:01C9                  | add r9d,ecx                             | r9: 47651436-> 876596D6 rflags: 286-> A82         |                                                   |
4DC | 0000000140010346 | 45:8B1A                  | mov r11d,dword ptr ds:[r10]             | r11: 4245445B00000000-> FFFFFFFE                  | 0000000140011673: 43FFFFFFFE-> 43FFFFFFFE         |
4DD | 0000000140010349 | 49:83C2 04               | add r10,4                               | r10: 140011673-> 140011677 rflags: A82-> 206      |                                                   |
4DE | 000000014001034D | 45:29CB                  | sub r11d,r9d                            | r11: FFFFFFFE-> 789A6928                          |                                                   |
4DF | 0000000140010350 | 45:31CB                  | xor r11d,r9d                            | r11: 789A6928-> FFFFFFFE rflags: 206-> 282        |                                                   |
4E0 | 0000000140010353 | 41:F7D3                  | not r11d                                | r11: FFFFFFFE-> 1                                 |                                                   |
4E1 | 0000000140010356 | 45:01D9                  | add r9d,r11d                            | r9: 876596D6-> 876596D7 rflags: 282-> 286         |                                                   |
4E2 | 0000000140010359 | 49:C1E3 20               | shl r11,20                              | r11: 1-> 100000000 rflags: 286-> 206              |                                                   | r11:"愾S"
4E3 | 000000014001035D | 4C:09D9                  | or rcx,r11                              | rcx: 400082A0-> 1400082A0                         |                                                   | r11:"愾S"
4E4 | 0000000140010360 | 49:83EF 08               | sub r15,8                               | r15: 15FC88-> 15FC80 rflags: 206-> 202            |                                                   |
4E5 | 0000000140010364 | 49:890F                  | mov qword ptr ds:[r15],rcx              |                                                   | 000000000015FC80: 4245445B00000000-> 1400082A0    |
4E6 | 0000000140010367 | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: 1400082A0-> 43                               | 0000000140011677: 400000043-> 400000043           |
4E7 | 000000014001036A | 49:83C2 04               | add r10,4                               | r10: 140011677-> 14001167B rflags: 202-> 206      |                                                   |
4E8 | 000000014001036E | 44:29C9                  | sub ecx,r9d                             | rcx: 43-> 789A696C rflags: 206-> 217              |                                                   |
4E9 | 0000000140010371 | 44:31C9                  | xor ecx,r9d                             | rcx: 789A696C-> FFFFFFBB rflags: 217-> 286        |                                                   |
4EA | 0000000140010374 | F7D1                     | not ecx                                 | rcx: FFFFFFBB-> 44                                |                                                   |
4EB | 0000000140010376 | 41:01C9                  | add r9d,ecx                             | r9: 876596D7-> 8765971B                           |                                                   |
4EC | 0000000140010379 | FF24CB                   | jmp qword ptr ds:[rbx+rcx*8]            |                                                   | 0000000140010ECF: 1400103D9-> 1400103D9           |
4ED | 00000001400103D9 | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: 44-> 4                                       | 000000014001167B: FFFFFF4F00000004-> FFFFFF4F0000 |
4EE | 00000001400103DC | 49:83C2 04               | add r10,4                               | r10: 14001167B-> 14001167F rflags: 286-> 202      |                                                   |
4EF | 00000001400103E0 | 44:29C9                  | sub ecx,r9d                             | rcx: 4-> 789A68E9 rflags: 202-> 213               |                                                   |
4F0 | 00000001400103E3 | 44:31C9                  | xor ecx,r9d                             | rcx: 789A68E9-> FFFFFFF2 rflags: 213-> 282        |                                                   |
4F1 | 00000001400103E6 | F7D1                     | not ecx                                 | rcx: FFFFFFF2-> D                                 |                                                   |
4F2 | 00000001400103E8 | 41:01C9                  | add r9d,ecx                             | r9: 8765971B-> 87659728 rflags: 282-> 296         |                                                   |
4F3 | 00000001400103EB | 4D:8B1F                  | mov r11,qword ptr ds:[r15]              | r11: 100000000-> 1400082A0                        | 000000000015FC80: 1400082A0-> 1400082A0           | r11:"愾S"
4F4 | 00000001400103EE | 49:83C7 08               | add r15,8                               | r15: 15FC80-> 15FC88 rflags: 296-> 206            |                                                   |
4F5 | 00000001400103F2 | 83F9 10                  | cmp ecx,10                              | rflags: 206-> 283                                 |                                                   |
4F6 | 00000001400103F5 | 75 17                    | jne consoleapplication1_protected - 副本. |                                                   |                                                   |
4F7 | 000000014001040E | C1E1 03                  | shl ecx,3                               | rcx: D-> 68 rflags: 283-> 202                     |                                                   |
4F8 | 0000000140010411 | 41:53                    | push r11                                | rsp: 15DD10-> 15DD08                              | 000000000015DD08: 0-> 1400082A0                   | r11:"愾S"
4F9 | 0000000140010413 | 49:BB 270C014001000000   | mov r11,consoleapplication1_protected - | r11: 1400082A0-> 140010C27                        |                                                   | r11:"愾S"
4FA | 000000014001041D | 49:01CB                  | add r11,rcx                             | r11: 140010C27-> 140010C8F                        |                                                   | r11:"愾S"
4FB | 0000000140010420 | 59                       | pop rcx                                 | rcx: 68-> 1400082A0 rsp: 15DD08-> 15DD10          | 000000000015DD08: 1400082A0-> 1400082A0           |
4FC | 0000000140010421 | 49:890B                  | mov qword ptr ds:[r11],rcx              |                                                   | 0000000140010C8F: 3F646C72-> 1400082A0            | r11:"愾S"
4FD | 0000000140010424 | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: 1400082A0-> FFFFFF4F                         | 000000014001167F: 1FFFFFF4F-> 1FFFFFF4F           |
4FE | 0000000140010427 | 49:83C2 04               | add r10,4                               | r10: 14001167F-> 140011683 rflags: 202-> 212      |                                                   |
4FF | 000000014001042B | 44:29C9                  | sub ecx,r9d                             | rcx: FFFFFF4F-> 789A6827 rflags: 212-> 206        |                                                   |
500 | 000000014001042E | 44:31C9                  | xor ecx,r9d                             | rcx: 789A6827-> FFFFFF0F rflags: 206-> 286        |                                                   |
501 | 0000000140010431 | F7D1                     | not ecx                                 | rcx: FFFFFF0F-> F0                                |                                                   |
502 | 0000000140010433 | 41:01C9                  | add r9d,ecx                             | r9: 87659728-> 87659818                           |                                                   |
503 | 0000000140010436 | FF24CB                   | jmp qword ptr ds:[rbx+rcx*8]            |                                                   | 000000014001142F: 14001037C-> 14001037C           |
504 | 000000014001037C | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: F0-> 1                                       | 0000000140011683: FFFFFF4F00000001-> FFFFFF4F0000 |
505 | 000000014001037F | 49:83C2 04               | add r10,4                               | r10: 140011683-> 140011687 rflags: 286-> 206      |                                                   |
506 | 0000000140010383 | 44:29C9                  | sub ecx,r9d                             | rcx: 1-> 789A67E9 rflags: 206-> 213               |                                                   |
507 | 0000000140010386 | 44:31C9                  | xor ecx,r9d                             | rcx: 789A67E9-> FFFFFFF1 rflags: 213-> 282        |                                                   |
508 | 0000000140010389 | F7D1                     | not ecx                                 | rcx: FFFFFFF1-> E                                 |                                                   |
509 | 000000014001038B | 41:01C9                  | add r9d,ecx                             | r9: 87659818-> 87659826 rflags: 282-> 292         |                                                   |
50A | 000000014001038E | 83F9 10                  | cmp ecx,10                              | rflags: 292-> 283                                 |                                                   |
50B | 0000000140010391 | 75 17                    | jne consoleapplication1_protected - 副本. |                                                   |                                                   |
50C | 00000001400103AA | C1E1 03                  | shl ecx,3                               | rcx: E-> 70 rflags: 283-> 202                     |                                                   |
50D | 00000001400103AD | 49:BB 270C014001000000   | mov r11,consoleapplication1_protected - | r11: 140010C8F-> 140010C27                        |                                                   | r11:"愾S"
50E | 00000001400103B7 | 49:01CB                  | add r11,rcx                             | r11: 140010C27-> 140010C97                        |                                                   | r11:"愾S"
50F | 00000001400103BA | 49:8B0B                  | mov rcx,qword ptr ds:[r11]              | rcx: 70-> 4245445B00000000                        | 0000000140010C97: 4245445B00000000-> 4245445B0000 | r11:"愾S"
510 | 00000001400103BD | 49:83EF 08               | sub r15,8                               | r15: 15FC88-> 15FC80                              |                                                   |
511 | 00000001400103C1 | 49:890F                  | mov qword ptr ds:[r15],rcx              |                                                   | 000000000015FC80: 1400082A0-> 4245445B00000000    |
512 | 00000001400103C4 | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: 4245445B00000000-> FFFFFF4F                  | 0000000140011687: FFFFFFF9FFFFFF4F-> FFFFFFF9FFFF |
513 | 00000001400103C7 | 49:83C2 04               | add r10,4                               | r10: 140011687-> 14001168B rflags: 202-> 206      |                                                   |
514 | 00000001400103CB | 44:29C9                  | sub ecx,r9d                             | rcx: FFFFFF4F-> 789A6729 rflags: 206-> 202        |                                                   |
515 | 00000001400103CE | 44:31C9                  | xor ecx,r9d                             | rcx: 789A6729-> FFFFFF0F rflags: 202-> 286        |                                                   |
516 | 00000001400103D1 | F7D1                     | not ecx                                 | rcx: FFFFFF0F-> F0                                |                                                   |
517 | 00000001400103D3 | 41:01C9                  | add r9d,ecx                             | r9: 87659826-> 87659916 rflags: 286-> 282         |                                                   |
518 | 00000001400103D6 | FF24CB                   | jmp qword ptr ds:[rbx+rcx*8]            |                                                   | 000000014001142F: 14001037C-> 14001037C           |
519 | 000000014001037C | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: F0-> FFFFFFF9                                | 000000014001168B: FFFFFFD7FFFFFFF9-> FFFFFFD7FFFF |
51A | 000000014001037F | 49:83C2 04               | add r10,4                               | r10: 14001168B-> 14001168F rflags: 282-> 202      |                                                   |
51B | 0000000140010383 | 44:29C9                  | sub ecx,r9d                             | rcx: FFFFFFF9-> 789A66E3                          |                                                   |
51C | 0000000140010386 | 44:31C9                  | xor ecx,r9d                             | rcx: 789A66E3-> FFFFFFF5 rflags: 202-> 286        |                                                   |
51D | 0000000140010389 | F7D1                     | not ecx                                 | rcx: FFFFFFF5-> A                                 |                                                   |
51E | 000000014001038B | 41:01C9                  | add r9d,ecx                             | r9: 87659916-> 87659920 rflags: 286-> 292         |                                                   |
51F | 000000014001038E | 83F9 10                  | cmp ecx,10                              | rflags: 292-> 287                                 |                                                   |
520 | 0000000140010391 | 75 17                    | jne consoleapplication1_protected - 副本. |                                                   |                                                   |
521 | 00000001400103AA | C1E1 03                  | shl ecx,3                               | rcx: A-> 50 rflags: 287-> 206                     |                                                   |
522 | 00000001400103AD | 49:BB 270C014001000000   | mov r11,consoleapplication1_protected - | r11: 140010C97-> 140010C27                        |                                                   | r11:"愾S"
523 | 00000001400103B7 | 49:01CB                  | add r11,rcx                             | r11: 140010C27-> 140010C77                        |                                                   | r11:"愾S"
524 | 00000001400103BA | 49:8B0B                  | mov rcx,qword ptr ds:[r11]              | rcx: 50-> 15FE10                                  | 0000000140010C77: 15FE10-> 15FE10                 | r11:"愾S"
525 | 00000001400103BD | 49:83EF 08               | sub r15,8                               | r15: 15FC80-> 15FC78 rflags: 206-> 216            |                                                   |
526 | 00000001400103C1 | 49:890F                  | mov qword ptr ds:[r15],rcx              |                                                   | 000000000015FC78: 15FE48-> 15FE10                 |
527 | 00000001400103C4 | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: 15FE10-> FFFFFFD7                            | 000000014001168F: FFFFFFC3FFFFFFD7-> FFFFFFC3FFFF |
528 | 00000001400103C7 | 49:83C2 04               | add r10,4                               | r10: 14001168F-> 140011693                        |                                                   |
529 | 00000001400103CB | 44:29C9                  | sub ecx,r9d                             | rcx: FFFFFFD7-> 789A66B7 rflags: 216-> 206        |                                                   |
52A | 00000001400103CE | 44:31C9                  | xor ecx,r9d                             | rcx: 789A66B7-> FFFFFF97 rflags: 206-> 282        |                                                   |
52B | 00000001400103D1 | F7D1                     | not ecx                                 | rcx: FFFFFF97-> 68                                |                                                   |
52C | 00000001400103D3 | 41:01C9                  | add r9d,ecx                             | r9: 87659920-> 87659988 rflags: 282-> 286         |                                                   |
52D | 00000001400103D6 | FF24CB                   | jmp qword ptr ds:[rbx+rcx*8]            |                                                   | 0000000140010FEF: 140010306-> 140010306           |
52E | 0000000140010306 | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: 68-> FFFFFFC3                                | 0000000140011693: 14FFFFFFC3-> 14FFFFFFC3         |
52F | 0000000140010309 | 49:83C2 04               | add r10,4                               | r10: 140011693-> 140011697 rflags: 286-> 202      |                                                   |
530 | 000000014001030D | 44:29C9                  | sub ecx,r9d                             | rcx: FFFFFFC3-> 789A663B rflags: 202-> 212        |                                                   |
531 | 0000000140010310 | 44:31C9                  | xor ecx,r9d                             | rcx: 789A663B-> FFFFFFB3 rflags: 212-> 282        |                                                   |
532 | 0000000140010313 | F7D1                     | not ecx                                 | rcx: FFFFFFB3-> 4C                                |                                                   |
533 | 0000000140010315 | 41:01C9                  | add r9d,ecx                             | r9: 87659988-> 876599D4 rflags: 282-> 296         |                                                   |
534 | 0000000140010318 | 49:83EF 08               | sub r15,8                               | r15: 15FC78-> 15FC70 rflags: 296-> 202            |                                                   |
535 | 000000014001031C | 49:890F                  | mov qword ptr ds:[r15],rcx              |                                                   | 000000000015FC70: 3F646C72-> 4C                   |
536 | 000000014001031F | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: 4C-> 14                                      | 0000000140011697: FFFFFF6F00000014-> FFFFFF6F0000 |
537 | 0000000140010322 | 49:83C2 04               | add r10,4                               | r10: 140011697-> 14001169B                        |                                                   |
538 | 0000000140010326 | 44:29C9                  | sub ecx,r9d                             | rcx: 14-> 789A6640 rflags: 202-> 203              |                                                   |
539 | 0000000140010329 | 44:31C9                  | xor ecx,r9d                             | rcx: 789A6640-> FFFFFF94 rflags: 203-> 282        |                                                   |
53A | 000000014001032C | F7D1                     | not ecx                                 | rcx: FFFFFF94-> 6B                                |                                                   |
53B | 000000014001032E | 41:01C9                  | add r9d,ecx                             | r9: 876599D4-> 87659A3F rflags: 282-> 286         |                                                   |
53C | 0000000140010331 | FF24CB                   | jmp qword ptr ds:[rbx+rcx*8]            |                                                   | 0000000140011007: 1400100AE-> 1400100AE           |
53D | 00000001400100AE | 4D:8B1F                  | mov r11,qword ptr ds:[r15]              | r11: 140010C77-> 4C                               | 000000000015FC70: 4C-> 4C                         | r11:"愾S"
53E | 00000001400100B1 | 49:83C7 08               | add r15,8                               | r15: 15FC70-> 15FC78 rflags: 286-> 206            |                                                   |
53F | 00000001400100B5 | 49:8B0F                  | mov rcx,qword ptr ds:[r15]              | rcx: 6B-> 15FE10                                  | 000000000015FC78: 15FE10-> 15FE10                 |
